time,open,high,low,close
1975-09-15,1720.4999999999973,1720.6999999999973,1720.2999999999972,1720.4999999999973
1975-09-16,1719.5999999999972,1719.8999999999974,1717.9999999999973,1718.1999999999973
1975-09-17,1715.4999999999973,1715.9999999999973,1713.4999999999973,1714.7999999999972
1975-09-18,1713.6999999999973,1713.6999999999973,1707.1999999999973,1708.2999999999972
1975-09-19,1705.8999999999974,1711.6999999999973,1705.4999999999973,1708.8999999999974
1975-09-22,1709.4999999999973,1709.5999999999972,1704.2999999999972,1705.2999999999972
1975-09-23,1699.4999999999973,1702.5999999999972,1699.4999999999973,1701.6999999999973
1975-09-24,1706.2999999999972,1707.9999999999973,1704.6999999999973,1707.9999999999973
1975-09-25,1706.2999999999972,1708.2999999999972,1705.8999999999974,1707.4999999999973
1975-09-26,1706.5999999999972,1709.7999999999972,1706.5999999999972,1709.4999999999973
1975-09-29,1708.6999999999973,1711.7999999999972,1708.6999999999973,1710.2999999999972
1975-09-30,1711.9999999999973,1714.3999999999974,1711.9999999999973,1712.6999999999973
1975-10-01,1715.4999999999973,1716.2999999999972,1714.0999999999972,1714.6999999999973
1975-10-02,1715.4999999999973,1716.6999999999973,1712.9999999999973,1713.8999999999974
1975-10-03,1711.1999999999973,1711.9999999999973,1709.3999999999974,1710.3999999999974
1975-10-06,1709.8999999999974,1713.1999999999973,1709.6999999999973,1713.0999999999972
1975-10-07,1714.2999999999972,1715.1999999999973,1713.7999999999972,1714.1999999999973
1975-10-08,1712.0999999999972,1712.1999999999973,1708.9999999999973,1710.0999999999972
1975-10-09,1711.6999999999973,1712.1999999999973,1710.4999999999973,1712.1999999999973
1975-10-10,1712.7999999999972,1714.4999999999973,1712.6999999999973,1714.0999999999972
1975-10-14,1712.6999999999973,1713.7999999999972,1711.1999999999973,1713.3999999999974
1975-10-15,1714.4999999999973,1714.9999999999973,1712.9999999999973,1713.3999999999974
1975-10-16,1715.1999999999973,1715.9999999999973,1714.2999999999972,1714.4999999999973
1975-10-17,1716.4999999999973,1717.8999999999974,1716.1999999999973,1716.5999999999972
1975-10-20,1716.8999999999974,1717.2999999999972,1715.9999999999973,1717.2999999999972
1975-10-21,1718.3999999999974,1718.4999999999973,1715.0999999999972,1715.6999999999973
1975-10-22,1716.0999999999972,1717.0999999999972,1715.2999999999972,1716.9999999999973
1975-10-23,1716.3999999999974,1716.3999999999974,1714.3999999999974,1715.5999999999972
1975-10-24,1714.4999999999973,1715.4999999999973,1713.9999999999973,1714.5999999999972
1975-10-27,1713.9999999999973,1714.0999999999972,1713.1999999999973,1713.4999999999973
1975-10-28,1713.2999999999972,1713.8999999999974,1712.4999999999973,1713.7999999999972
1975-10-29,1713.4999999999973,1714.7999999999972,1712.9999999999973,1714.5999999999972
1975-10-30,1715.4999999999973,1715.4999999999973,1713.9999999999973,1714.0999999999972
1975-10-31,1713.7999999999972,1713.7999999999972,1712.7999999999972,1713.2999999999972
1975-11-03,1713.9999999999973,1714.1999999999973,1712.7999999999972,1713.7999999999972
1975-11-05,1715.7999999999972,1719.5999999999972,1715.6999999999973,1718.8999999999974
1975-11-06,1717.8999999999974,1718.0999999999972,1716.4999999999973,1716.4999999999973
1975-11-07,1715.6999999999973,1716.7999999999972,1715.0999999999972,1716.5999999999972
1975-11-10,1714.9999999999973,1715.7999999999972,1714.9999999999973,1715.1999999999973
1975-11-12,1714.4999999999973,1714.9999999999973,1713.7999999999972,1714.4999999999973
1975-11-13,1714.6999999999973,1714.8999999999974,1713.2999999999972,1713.3999999999974
1975-11-14,1713.7999999999972,1713.7999999999972,1711.4999999999973,1712.0999999999972
1975-11-17,1712.2999999999972,1712.4999999999973,1709.5999999999972,1709.7999999999972
1975-11-18,1710.7999999999972,1710.8999999999974,1708.5999999999972,1710.7999999999972
1975-11-19,1712.3999999999974,1713.4999999999973,1711.5999999999972,1713.3999999999974
1975-11-20,1712.4999999999973,1713.3999999999974,1712.2999999999972,1712.2999999999972
1975-11-21,1712.2999999999972,1712.2999999999972,1711.0999999999972,1711.5999999999972
1975-11-24,1711.2999999999972,1711.7999999999972,1710.4999999999973,1711.7999999999972
1975-11-25,1711.7999999999972,1712.2999999999972,1710.6999999999973,1710.7999999999972
1975-11-26,1710.9999999999973,1710.9999999999973,1709.9999999999973,1710.0999999999972
1975-11-28,1707.5999999999972,1708.3999999999974,1707.1999999999973,1707.7999999999972
1975-12-01,1707.7999999999972,1707.7999999999972,1706.9999999999973,1707.3999999999974
1975-12-02,1708.1999999999973,1710.2999999999972,1707.7999999999972,1708.9999999999973
1975-12-03,1709.4999999999973,1709.5999999999972,1707.8999999999974,1707.9999999999973
1975-12-04,1708.5999999999972,1709.2999999999972,1707.9999999999973,1707.9999999999973
1975-12-05,1707.5999999999972,1707.7999999999972,1706.7999999999972,1707.6999999999973
1975-12-08,1707.1999999999973,1707.1999999999973,1705.6999999999973,1705.8999999999974
1975-12-09,1705.8999999999974,1707.6999999999973,1705.6999999999973,1707.1999999999973
1975-12-10,1707.7999999999972,1709.2999999999972,1707.6999999999973,1708.8999999999974
1975-12-11,1709.4999999999973,1710.3999999999974,1708.9999999999973,1708.9999999999973
1975-12-12,1707.9999999999973,1708.2999999999972,1707.4999999999973,1707.8999999999974
1975-12-15,1707.9999999999973,1707.9999999999973,1706.4999999999973,1707.0999999999972
1975-12-16,1707.6999999999973,1708.3999999999974,1707.5999999999972,1707.8999999999974
1975-12-17,1707.5999999999972,1708.5999999999972,1707.5999999999972,1708.1999999999973
1975-12-18,1708.6999999999973,1708.8999999999974,1707.1999999999973,1708.0999999999972
1975-12-19,1708.1999999999973,1716.8999999999974,1708.1999999999973,1715.0999999999972
1975-12-22,1712.8999999999974,1714.6999999999973,1712.6999999999973,1712.6999999999973
1975-12-23,1711.4999999999973,1711.9999999999973,1710.2999999999972,1710.8999999999974
1975-12-24,1710.3999999999974,1711.0999999999972,1710.3999999999974,1710.6999999999973
1975-12-29,1711.3999999999974,1711.9999999999973,1710.6999999999973,1710.8999999999974
1975-12-30,1710.5999999999972,1711.0999999999972,1710.1999999999973,1710.7999999999972
1975-12-31,1710.2999999999972,1710.3999999999974,1709.7999999999972,1709.9999999999973
1976-01-02,1709.7999999999972,1710.4999999999973,1709.5999999999972,1710.1999999999973
1976-01-05,1708.4999999999973,1709.1999999999973,1707.6999999999973,1708.5999999999972
1976-01-06,1708.2999999999972,1709.4999999999973,1708.2999999999972,1709.0999999999972
1976-01-07,1708.1999999999973,1708.5999999999972,1707.8999999999974,1708.3999999999974
1976-01-08,1706.1999999999973,1706.2999999999972,1704.4999999999973,1705.0999999999972
1976-01-09,1705.4999999999973,1706.2999999999972,1705.4999999999973,1705.8999999999974
